Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,25.0,25.549999237060547,24.799999237060547,25.549999237060547,22.015316009521484,8776654
2020-01-03,25.25,25.850000381469727,25.049999237060547,25.600000381469727,22.058399200439453,6486604
2020-01-06,25.399999618530273,25.5,25.200000762939453,25.200000762939453,21.71373748779297,2568721
2020-01-07,25.25,25.5,25.049999237060547,25.450000762939453,21.92915153503418,4051241
2020-01-08,25.200000762939453,25.350000381469727,24.700000762939453,25.149999618530273,21.670654296875,3728817
2020-01-09,25.25,26.5,25.25,26.450000762939453,22.790807723999023,7479115
2020-01-10,26.649999618530273,26.649999618530273,25.899999618530273,26.0,22.40306282043457,4959880
2020-01-13,26.25,26.299999237060547,25.549999237060547,25.950000762939453,22.3599796295166,3234414
2020-01-14,26.149999618530273,26.399999618530273,25.950000762939453,26.049999237060547,22.446142196655273,1939465
2020-01-15,26.100000381469727,26.25,26.049999237060547,26.100000381469727,22.489227294921875,1345204
2020-01-16,26.25,28.700000762939453,26.049999237060547,27.850000381469727,23.99712562561035,16515694
2020-01-17,27.950000762939453,28.299999237060547,26.700000762939453,27.149999618530273,23.39396858215332,9368873
2020-01-20,27.200000762939453,27.799999237060547,26.899999618530273,27.75,23.910959243774414,3719775
2020-01-30,26.350000381469727,27.200000762939453,26.100000381469727,26.450000762939453,22.790807723999023,7588569
2020-01-31,26.899999618530273,27.950000762939453,26.700000762939453,27.049999237060547,23.30780029296875,6290942
2020-02-03,26.350000381469727,27.0,25.899999618530273,26.899999618530273,23.178552627563477,4998955
2020-02-04,21.75,27.600000381469727,21.75,27.600000381469727,23.78171157836914,5197003
2020-02-05,27.700000762939453,28.299999237060547,27.299999237060547,27.799999237060547,23.954042434692383,4956572
2020-02-06,28.0,29.25,28.0,28.700000762939453,24.729534149169922,9644481
2020-02-07,28.600000381469727,29.0,28.25,28.399999618530273,24.47103500366211,4170680
2020-02-10,28.149999618530273,28.25,27.75,28.200000762939453,24.2987060546875,3188448
2020-02-11,28.25,28.5,27.899999618530273,28.049999237060547,24.16945457458496,3165329
2020-02-12,28.200000762939453,28.299999237060547,27.899999618530273,28.049999237060547,24.16945457458496,2261501
2020-02-13,27.950000762939453,28.049999237060547,27.5,27.549999237060547,23.738628387451172,3382593
2020-02-14,27.5,27.700000762939453,27.149999618530273,27.450000762939453,23.652463912963867,4553022
2020-02-17,27.399999618530273,28.200000762939453,27.350000381469727,28.049999237060547,24.16945457458496,4876695
2020-02-18,28.049999237060547,28.049999237060547,27.200000762939453,27.399999618530273,23.609378814697266,3429265
2020-02-19,27.200000762939453,27.5,26.899999618530273,27.5,23.695547103881836,2968945
2020-02-20,27.5,27.899999618530273,27.450000762939453,27.75,23.910959243774414,2121169
2020-02-21,27.5,28.0,27.25,27.299999237060547,23.52321434020996,1830759
2020-02-24,27.149999618530273,27.149999618530273,26.75,26.75,23.04930305480957,2237074
2020-02-25,26.200000762939453,26.5,26.200000762939453,26.299999237060547,22.661558151245117,3940253
2020-02-26,26.25,26.899999618530273,26.200000762939453,26.549999237060547,22.876972198486328,4631824
2020-02-27,26.549999237060547,26.600000381469727,25.950000762939453,26.0,22.40306282043457,3196120
2020-03-02,25.25,26.299999237060547,25.25,25.799999237060547,22.230728149414062,3054400
2020-03-03,26.5,26.600000381469727,26.200000762939453,26.350000381469727,22.704641342163086,1337742
2020-03-04,26.399999618530273,26.399999618530273,25.799999237060547,26.100000381469727,22.489227294921875,1147245
2020-03-05,26.200000762939453,26.399999618530273,26.100000381469727,26.350000381469727,22.704641342163086,772007
2020-03-06,26.350000381469727,26.350000381469727,26.0,26.049999237060547,22.446142196655273,922415
2020-03-09,25.450000762939453,25.850000381469727,25.049999237060547,25.049999237060547,21.584487915039062,3153541
2020-03-10,24.200000762939453,25.149999618530273,24.200000762939453,25.0,21.541406631469727,5212938
2020-03-11,25.049999237060547,25.200000762939453,24.600000381469727,24.600000381469727,21.19674301147461,1708625
2020-03-12,24.5,24.5,23.0,23.450000762939453,20.205839157104492,7927725
2020-03-13,21.799999237060547,22.350000381469727,21.5,22.350000381469727,19.258014678955078,6101201
2020-03-16,22.299999237060547,22.950000762939453,22.049999237060547,22.200000762939453,19.128767013549805,3841475
2020-03-17,21.649999618530273,22.200000762939453,21.5,21.700000762939453,18.697940826416016,2005981
2020-03-18,21.75,22.100000381469727,21.649999618530273,21.850000381469727,18.82718849182129,2196831
2020-03-19,21.649999618530273,21.649999618530273,19.700000762939453,19.700000762939453,16.974628448486328,6380618
2020-03-20,20.049999237060547,21.399999618530273,20.049999237060547,20.700000762939453,17.836284637451172,2884610
2020-03-23,19.799999237060547,20.850000381469727,19.75,20.700000762939453,17.836284637451172,1833546
2020-03-24,20.899999618530273,21.399999618530273,20.799999237060547,20.850000381469727,17.965532302856445,1682586
2020-03-25,21.450000762939453,22.149999618530273,21.25,21.850000381469727,18.82718849182129,3561113
2020-03-26,21.850000381469727,22.049999237060547,21.549999237060547,21.799999237060547,18.78410530090332,1858989
2020-03-27,22.100000381469727,22.5,21.700000762939453,21.799999237060547,18.78410530090332,2555664
2020-03-30,21.5,22.100000381469727,21.149999618530273,22.100000381469727,19.042604446411133,1990854
2020-03-31,22.25,22.399999618530273,22.0,22.350000381469727,19.258014678955078,1659954
2020-04-01,22.049999237060547,22.350000381469727,22.049999237060547,22.200000762939453,19.128767013549805,1389860
